"SensorKey","Method","AUROC","DisplayLabel","Dataset"
"ATH_aux_reg_DR5_ARF2_up","iSensors",0.726919400178239,"DR5.ARF2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF3_down","iSensors",0.530092672563132,"DR5.ARF3(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF3_up","iSensors",0.568480735760709,"DR5.ARF3(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_1_down","iSensors",0.661797253702492,"DR5.ARF5-1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_1_up","iSensors",0.627445765054928,"DR5.ARF5-1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_2_down","iSensors",0.598446758179703,"DR5.ARF5-2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_2_up","iSensors",0.750389312783179,"DR5.ARF5-2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF6_down","iSensors",0.698341450617337,"DR5.ARF6(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF6_up","iSensors",0.653891016830406,"DR5.ARF6(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF8_down","iSensors",0.805715816516849,"DR5.ARF8(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF8_up","iSensors",0.603452147196509,"DR5.ARF8(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_TGTCNN_down","iSensors",0.673942558260955,"DR5.TGTCNN(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_TGTCNN_up","iSensors",0.706469660676207,"DR5.TGTCNN(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF1_down","iSensors",0.579939577256667,"IR8.ARF1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF1_up","iSensors",0.696149527515353,"IR8.ARF1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF2_down","iSensors",0.727643044296164,"IR8.ARF2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF2_up","iSensors",0.785445005253452,"IR8.ARF2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF3_down","iSensors",0.620373552627284,"IR8.ARF3(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF3_up","iSensors",0.509963866891782,"IR8.ARF3(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_1_down","iSensors",0.624242747825698,"IR8.ARF5-1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_1_up","iSensors",0.682812023993538,"IR8.ARF5-1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_2_down","iSensors",0.598622684900365,"IR8.ARF5-2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_2_up","iSensors",0.676248588739919,"IR8.ARF5-2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF6_down","iSensors",0.671650571308136,"IR8.ARF6(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF6_up","iSensors",0.78502106568677,"IR8.ARF6(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF8_down","iSensors",0.517238413434969,"IR8.ARF8(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF8_up","iSensors",0.745478859195771,"IR8.ARF8(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_TGTCNN_down","iSensors",0.573580931002496,"IR8.TGTCNN(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_TGTCNN_up","iSensors",0.577434005465307,"IR8.TGTCNN(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_A_ARF","iSensors",0.520950486124658,"A-ARF","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_ARF","iSensors",0.544974516714857,"ARF","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_ConjugationDeconjugation","iSensors",0.585685963538355,"Conjugation","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_IAA","iSensors",0.715018291966121,"IAA","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_PolarAuxinTransport","iSensors",0.584211353537909,"PAT","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Receptors","iSensors",0.523718342880612,"Receptors","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Synthesis","iSensors",0.536995338980507,"Synthesis","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Transport","iSensors",0.465624161289411,"Transport","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF1","UCell",0.597180515147151,"cis(DR5).ARF1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF2","UCell",0.652528039445432,"cis(DR5).ARF2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF3","UCell",0.615952416041082,"cis(DR5).ARF3","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF5_1","UCell",0.499724158510522,"cis(DR5).ARF5-1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF5_2","UCell",0.602513387664652,"cis(DR5).ARF5-2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF6","UCell",0.518505342244807,"cis(DR5).ARF6","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF8","UCell",0.639099039319448,"cis(DR5).ARF8","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_TGTCGG","UCell",0.366011392887611,"cis(DR5).TGTCGG","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_TGTCNN","UCell",0.517988971826639,"cis(DR5).TGTCNN","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF1","UCell",0.569898227470457,"cis(IR8).ARF1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF2","UCell",0.678719493992571,"cis(IR8).ARF2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF3","UCell",0.412324348087192,"cis(IR8).ARF3","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF5_1","UCell",0.652832107130418,"cis(IR8).ARF5-1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF5_2","UCell",0.582768011006149,"cis(IR8).ARF5-2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF6","UCell",0.69052952303017,"cis(IR8).ARF6","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF8","UCell",0.587865393567186,"cis(IR8).ARF8","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_TGTCNN","UCell",0.60939837295463,"cis(IR8).TGTCNN","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF1_down","UCell",0.409017927569913,"DR5.ARF1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF1_up","UCell",0.637651621879182,"DR5.ARF1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF2_down","UCell",0.510085955126153,"DR5.ARF2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF2_up","UCell",0.717910542758333,"DR5.ARF2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF3_down","UCell",0.435466051658947,"DR5.ARF3(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF3_up","UCell",0.590613909415937,"DR5.ARF3(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_1_down","UCell",0.605012638378427,"DR5.ARF5-1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_1_up","UCell",0.620044459040789,"DR5.ARF5-1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_2_down","UCell",0.562586937179103,"DR5.ARF5-2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_2_up","UCell",0.71172626283303,"DR5.ARF5-2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF6_down","UCell",0.64784134802903,"DR5.ARF6(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF6_up","UCell",0.64552762491791,"DR5.ARF6(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF8_down","UCell",0.776429796939557,"DR5.ARF8(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF8_up","UCell",0.634083661807401,"DR5.ARF8(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_TGTCNN_down","UCell",0.638725628618245,"DR5.TGTCNN(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_TGTCNN_up","UCell",0.675056558736188,"DR5.TGTCNN(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF1_down","UCell",0.519693337095236,"IR8.ARF1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF1_up","UCell",0.666092604820263,"IR8.ARF1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF2_down","UCell",0.678976879128156,"IR8.ARF2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF2_up","UCell",0.770650692124204,"IR8.ARF2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF3_down","UCell",0.558534738833548,"IR8.ARF3(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF3_up","UCell",0.479038611010387,"IR8.ARF3(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_1_down","UCell",0.575546517783954,"IR8.ARF5-1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_1_up","UCell",0.65972299606833,"IR8.ARF5-1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_2_down","UCell",0.51884527906345,"IR8.ARF5-2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_2_up","UCell",0.655191986034474,"IR8.ARF5-2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF6_down","UCell",0.593190275288495,"IR8.ARF6(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF6_up","UCell",0.79965517527891,"IR8.ARF6(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF8_down","UCell",0.458305715061168,"IR8.ARF8(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF8_up","UCell",0.714549985590726,"IR8.ARF8(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_TGTCNN_down","UCell",0.49311862249487,"IR8.TGTCNN(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_TGTCNN_up","UCell",0.558348744107235,"IR8.TGTCNN(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_A_ARF","UCell",0.472970217507485,"A-ARF","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_ARF","UCell",0.472344907888979,"ARF","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_ConjugationDeconjugation","UCell",0.590709928174669,"Conjugation","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_IAA","UCell",0.702559795903139,"IAA","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_PolarAuxinTransport","UCell",0.540410291207274,"PAT","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Receptors","UCell",0.470574708001001,"Receptors","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Synthesis","UCell",0.508931821771533,"Synthesis","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Transport","UCell",0.435453737484217,"Transport","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF1","AUCell",0.575866229142084,"cis(DR5).ARF1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF2","AUCell",0.634910510437351,"cis(DR5).ARF2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF3","AUCell",0.588362343567741,"cis(DR5).ARF3","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF5_1","AUCell",0.427909670529137,"cis(DR5).ARF5-1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF5_2","AUCell",0.565814861044229,"cis(DR5).ARF5-2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF6","AUCell",0.449644546724869,"cis(DR5).ARF6","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_ARF8","AUCell",0.609224443933016,"cis(DR5).ARF8","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_TGTCGG","AUCell",0.349857024380953,"cis(DR5).TGTCGG","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_DR5_TGTCNN","AUCell",0.470243904940693,"cis(DR5).TGTCNN","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF1","AUCell",0.544007123496642,"cis(IR8).ARF1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF2","AUCell",0.657097323802845,"cis(IR8).ARF2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF3","AUCell",0.363711882262257,"cis(IR8).ARF3","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF5_1","AUCell",0.623907154263195,"cis(IR8).ARF5-1","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF5_2","AUCell",0.545469061525513,"cis(IR8).ARF5-2","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF6","AUCell",0.673891870374656,"cis(IR8).ARF6","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_ARF8","AUCell",0.540596375382798,"cis(IR8).ARF8","Endogenous gradient
(Shahan root tip)"
"ATH_aux_cis_IR8_TGTCNN","AUCell",0.568730795999784,"cis(IR8).TGTCNN","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF1_down","AUCell",0.400280468995333,"DR5.ARF1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF1_up","AUCell",0.630893922816621,"DR5.ARF1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF2_down","AUCell",0.49530028875398,"DR5.ARF2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF2_up","AUCell",0.704408393055259,"DR5.ARF2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF3_down","AUCell",0.432382041635706,"DR5.ARF3(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF3_up","AUCell",0.583329404193912,"DR5.ARF3(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_1_down","AUCell",0.595841967335613,"DR5.ARF5-1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_1_up","AUCell",0.600113177105184,"DR5.ARF5-1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_2_down","AUCell",0.543414045410542,"DR5.ARF5-2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF5_2_up","AUCell",0.700046581173629,"DR5.ARF5-2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF6_down","AUCell",0.633832667321011,"DR5.ARF6(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF6_up","AUCell",0.631549416574478,"DR5.ARF6(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF8_down","AUCell",0.762382036865081,"DR5.ARF8(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_ARF8_up","AUCell",0.620067815223691,"DR5.ARF8(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_TGTCNN_down","AUCell",0.63115705257932,"DR5.TGTCNN(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_DR5_TGTCNN_up","AUCell",0.666061536127602,"DR5.TGTCNN(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF1_down","AUCell",0.516661118165231,"IR8.ARF1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF1_up","AUCell",0.654142070949604,"IR8.ARF1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF2_down","AUCell",0.665966620575807,"IR8.ARF2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF2_up","AUCell",0.763410513955687,"IR8.ARF2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF3_down","AUCell",0.547116060033381,"IR8.ARF3(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF3_up","AUCell",0.466977676935608,"IR8.ARF3(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_1_down","AUCell",0.558883262776458,"IR8.ARF5-1(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_1_up","AUCell",0.648761720778603,"IR8.ARF5-1(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_2_down","AUCell",0.505861706192418,"IR8.ARF5-2(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF5_2_up","AUCell",0.645515449886398,"IR8.ARF5-2(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF6_down","AUCell",0.577515473819031,"IR8.ARF6(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF6_up","AUCell",0.79480305251595,"IR8.ARF6(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF8_down","AUCell",0.447395465576982,"IR8.ARF8(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_ARF8_up","AUCell",0.702921031572828,"IR8.ARF8(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_TGTCNN_down","AUCell",0.480298125474503,"IR8.TGTCNN(dn)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_reg_IR8_TGTCNN_up","AUCell",0.54815044077192,"IR8.TGTCNN(up)","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_A_ARF","AUCell",0.467753847618061,"A-ARF","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_ARF","AUCell",0.44892916175077,"ARF","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_ConjugationDeconjugation","AUCell",0.578740937950116,"Conjugation","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_IAA","AUCell",0.696629164124156,"IAA","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_PolarAuxinTransport","AUCell",0.529771023138762,"PAT","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Receptors","AUCell",0.460659362336849,"Receptors","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Synthesis","AUCell",0.49309238405961,"Synthesis","Endogenous gradient
(Shahan root tip)"
"ATH_aux_trans_Transport","AUCell",0.426690656680053,"Transport","Endogenous gradient
(Shahan root tip)"
