"ROI.name","Cell_type","Colour","ROI.id","point","x","y"
"poly14","Trichoblast-m1","#CCCADB","poly14",4,278.533196159122,236.589163237311
"poly14","Trichoblast-m1","#CCCADB","poly14",5,278.465569272977,236.580932784636
"poly14","Trichoblast-m1","#CCCADB","poly14",6,278.396296296296,236.570233196159
"poly14","Trichoblast-m1","#CCCADB","poly14",7,278.324554183814,236.559533607681
"poly14","Trichoblast-m1","#CCCADB","poly14",8,278.249519890261,236.551303155007
"poly14","Trichoblast-m1","#CCCADB","poly14",9,278.17037037037,236.548010973937
"poly14","Trichoblast-m1","#CCCADB","poly14",10,278.086282578875,236.552126200274
"poly14","Trichoblast-m1","#CCCADB","poly14",11,277.996433470508,236.566117969821
"poly14","Trichoblast-m1","#CCCADB","poly14",12,277.9,236.592455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",13,277.9,236.592455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",14,277.377914951989,236.892181069959
"poly14","Trichoblast-m1","#CCCADB","poly14",15,276.997393689986,237.412482853223
"poly14","Trichoblast-m1","#CCCADB","poly14",16,276.737037037037,238.085048010974
"poly14","Trichoblast-m1","#CCCADB","poly14",17,276.575445816187,238.841563786008
"poly14","Trichoblast-m1","#CCCADB","poly14",18,276.49122085048,239.613717421124
"poly14","Trichoblast-m1","#CCCADB","poly14",19,276.462962962963,240.333196159122
"poly14","Trichoblast-m1","#CCCADB","poly14",20,276.46927297668,240.931687242798
"poly14","Trichoblast-m1","#CCCADB","poly14",21,276.488751714678,241.340877914952
"poly14","Trichoblast-m1","#CCCADB","poly14",22,276.5,241.492455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",23,276.5,241.492455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",24,276.5,241.492455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",25,276.532510288066,241.754595336077
"poly14","Trichoblast-m1","#CCCADB","poly14",26,276.626748971193,242.00438957476
"poly14","Trichoblast-m1","#CCCADB","poly14",27,276.777777777778,242.236899862825
"poly14","Trichoblast-m1","#CCCADB","poly14",28,276.980658436214,242.447187928669
"poly14","Trichoblast-m1","#CCCADB","poly14",29,277.230452674897,242.630315500686
"poly14","Trichoblast-m1","#CCCADB","poly14",30,277.522222222222,242.78134430727
"poly14","Trichoblast-m1","#CCCADB","poly14",31,277.851028806584,242.895336076817
"poly14","Trichoblast-m1","#CCCADB","poly14",32,278.211934156379,242.967352537723
"poly14","Trichoblast-m1","#CCCADB","poly14",33,278.6,242.992455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",34,296.3,242.992455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",35,296.3,242.992455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",36,296.661728395062,242.967352537723
"poly14","Trichoblast-m1","#CCCADB","poly14",37,297.008641975309,242.895336076817
"poly14","Trichoblast-m1","#CCCADB","poly14",38,297.333333333333,242.78134430727
"poly14","Trichoblast-m1","#CCCADB","poly14",39,297.628395061728,242.630315500686
"poly14","Trichoblast-m1","#CCCADB","poly14",40,297.886419753086,242.447187928669
"poly14","Trichoblast-m1","#CCCADB","poly14",41,298.1,242.236899862826
"poly14","Trichoblast-m1","#CCCADB","poly14",42,298.261728395062,242.00438957476
"poly14","Trichoblast-m1","#CCCADB","poly14",43,298.364197530864,241.754595336077
"poly14","Trichoblast-m1","#CCCADB","poly14",44,298.4,241.492455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",45,298.4,241.492455418381
"poly14","Trichoblast-m1","#CCCADB","poly14",46,298.337860082305,241.350754458162
"poly14","Trichoblast-m1","#CCCADB","poly14",47,298.221399176955,240.914403292181
"poly14","Trichoblast-m1","#CCCADB","poly14",48,298.055555555556,240.266529492455
"poly14","Trichoblast-m1","#CCCADB","poly14",49,297.845267489712,239.490260631001
"poly14","Trichoblast-m1","#CCCADB","poly14",50,297.595473251029,238.668724279835
"poly14","Trichoblast-m1","#CCCADB","poly14",51,297.311111111111,237.885048010974
"poly14","Trichoblast-m1","#CCCADB","poly14",52,296.997119341564,237.222359396433
"poly14","Trichoblast-m1","#CCCADB","poly14",53,296.658436213992,236.76378600823
"poly14","Trichoblast-m1","#CCCADB","poly14",54,296.3,236.592455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",1,297.2,243.092455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",2,279.5,243.092455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",3,279.5,243.092455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",4,279.138271604938,243.11755829904
"poly15","Trichoblast-m1","#CCCADB","poly15",5,278.791358024691,243.189574759945
"poly15","Trichoblast-m1","#CCCADB","poly15",6,278.466666666667,243.303566529492
"poly15","Trichoblast-m1","#CCCADB","poly15",7,278.171604938272,243.454595336076
"poly15","Trichoblast-m1","#CCCADB","poly15",8,277.913580246914,243.637722908093
"poly15","Trichoblast-m1","#CCCADB","poly15",9,277.7,243.848010973937
"poly15","Trichoblast-m1","#CCCADB","poly15",10,277.538271604938,244.080521262003
"poly15","Trichoblast-m1","#CCCADB","poly15",11,277.435802469136,244.330315500686
"poly15","Trichoblast-m1","#CCCADB","poly15",12,277.4,244.592455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",13,277.4,247.992455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",14,277.4,247.992455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",15,277.432510288066,248.254595336077
"poly15","Trichoblast-m1","#CCCADB","poly15",16,277.526748971193,248.50438957476
"poly15","Trichoblast-m1","#CCCADB","poly15",17,277.677777777778,248.736899862825
"poly15","Trichoblast-m1","#CCCADB","poly15",18,277.880658436214,248.947187928669
"poly15","Trichoblast-m1","#CCCADB","poly15",19,278.130452674897,249.130315500686
"poly15","Trichoblast-m1","#CCCADB","poly15",20,278.422222222222,249.28134430727
"poly15","Trichoblast-m1","#CCCADB","poly15",21,278.751028806584,249.395336076817
"poly15","Trichoblast-m1","#CCCADB","poly15",22,279.111934156379,249.467352537723
"poly15","Trichoblast-m1","#CCCADB","poly15",23,279.5,249.492455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",24,297.2,249.492455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",25,297.2,249.492455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",26,297.561728395062,249.467352537723
"poly15","Trichoblast-m1","#CCCADB","poly15",27,297.908641975309,249.395336076817
"poly15","Trichoblast-m1","#CCCADB","poly15",28,298.233333333333,249.28134430727
"poly15","Trichoblast-m1","#CCCADB","poly15",29,298.528395061728,249.130315500685
"poly15","Trichoblast-m1","#CCCADB","poly15",30,298.786419753086,248.947187928669
"poly15","Trichoblast-m1","#CCCADB","poly15",31,299,248.736899862825
"poly15","Trichoblast-m1","#CCCADB","poly15",32,299.161728395062,248.50438957476
"poly15","Trichoblast-m1","#CCCADB","poly15",33,299.264197530864,248.254595336077
"poly15","Trichoblast-m1","#CCCADB","poly15",34,299.3,247.992455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",35,299.3,247.992455418381
"poly15","Trichoblast-m1","#CCCADB","poly15",36,299.237860082305,247.824417009602
"poly15","Trichoblast-m1","#CCCADB","poly15",37,299.121399176955,247.374074074074
"poly15","Trichoblast-m1","#CCCADB","poly15",38,298.955555555556,246.722085048011
"poly15","Trichoblast-m1","#CCCADB","poly15",39,298.745267489712,245.949108367626
"poly15","Trichoblast-m1","#CCCADB","poly15",40,298.495473251029,245.135802469136
"poly15","Trichoblast-m1","#CCCADB","poly15",41,298.211111111111,244.362825788751
"poly15","Trichoblast-m1","#CCCADB","poly15",42,297.897119341564,243.710836762688
"poly15","Trichoblast-m1","#CCCADB","poly15",43,297.558436213992,243.26049382716
"poly15","Trichoblast-m1","#CCCADB","poly15",44,297.2,243.092455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",1,297.9,249.492455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",2,280.2,249.492455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",3,280.2,249.492455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",4,279.838271604938,249.51755829904
"poly16","Trichoblast-m2","#A2A1BF","poly16",5,279.491358024691,249.589574759945
"poly16","Trichoblast-m2","#A2A1BF","poly16",6,279.166666666667,249.703566529492
"poly16","Trichoblast-m2","#A2A1BF","poly16",7,278.871604938272,249.854595336076
"poly16","Trichoblast-m2","#A2A1BF","poly16",8,278.613580246914,250.037722908093
"poly16","Trichoblast-m2","#A2A1BF","poly16",9,278.4,250.248010973937
"poly16","Trichoblast-m2","#A2A1BF","poly16",10,278.238271604938,250.480521262002
"poly16","Trichoblast-m2","#A2A1BF","poly16",11,278.135802469136,250.730315500686
"poly16","Trichoblast-m2","#A2A1BF","poly16",12,278.1,250.992455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",13,278.1,254.392455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",14,278.1,254.392455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",15,278.132510288066,254.654595336077
"poly16","Trichoblast-m2","#A2A1BF","poly16",16,278.226748971193,254.904389574759
"poly16","Trichoblast-m2","#A2A1BF","poly16",17,278.377777777778,255.136899862825
"poly16","Trichoblast-m2","#A2A1BF","poly16",18,278.580658436214,255.347187928669
"poly16","Trichoblast-m2","#A2A1BF","poly16",19,278.830452674897,255.530315500685
"poly16","Trichoblast-m2","#A2A1BF","poly16",20,279.122222222222,255.68134430727
"poly16","Trichoblast-m2","#A2A1BF","poly16",21,279.451028806584,255.795336076817
"poly16","Trichoblast-m2","#A2A1BF","poly16",22,279.811934156379,255.867352537723
"poly16","Trichoblast-m2","#A2A1BF","poly16",23,280.2,255.892455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",24,297.9,255.892455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",25,297.9,255.892455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",26,298.261728395062,255.867352537723
"poly16","Trichoblast-m2","#A2A1BF","poly16",27,298.608641975309,255.795336076817
"poly16","Trichoblast-m2","#A2A1BF","poly16",28,298.933333333333,255.68134430727
"poly16","Trichoblast-m2","#A2A1BF","poly16",29,299.228395061728,255.530315500685
"poly16","Trichoblast-m2","#A2A1BF","poly16",30,299.486419753086,255.347187928669
"poly16","Trichoblast-m2","#A2A1BF","poly16",31,299.7,255.136899862825
"poly16","Trichoblast-m2","#A2A1BF","poly16",32,299.861728395062,254.904389574759
"poly16","Trichoblast-m2","#A2A1BF","poly16",33,299.964197530864,254.654595336076
"poly16","Trichoblast-m2","#A2A1BF","poly16",34,300,254.392455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",35,300,254.392455418381
"poly16","Trichoblast-m2","#A2A1BF","poly16",36,299.967489711934,254.224417009602
"poly16","Trichoblast-m2","#A2A1BF","poly16",37,299.873251028807,253.774074074074
"poly16","Trichoblast-m2","#A2A1BF","poly16",38,299.722222222222,253.122085048011
"poly16","Trichoblast-m2","#A2A1BF","poly16",39,299.519341563786,252.349108367626
"poly16","Trichoblast-m2","#A2A1BF","poly16",40,299.269547325103,251.535802469136
"poly16","Trichoblast-m2","#A2A1BF","poly16",41,298.977777777778,250.762825788751
"poly16","Trichoblast-m2","#A2A1BF","poly16",42,298.648971193416,250.110836762688
"poly16","Trichoblast-m2","#A2A1BF","poly16",43,298.288065843621,249.66049382716
"poly16","Trichoblast-m2","#A2A1BF","poly16",44,297.9,249.492455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",1,271.9,235.292455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",2,256.2,235.292455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",3,256.2,235.292455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",4,256.574485596708,235.325377229081
"poly17","Atrichoblast-m1","#FFFFFF","poly17",5,256.781069958848,235.303978052126
"poly17","Atrichoblast-m1","#FFFFFF","poly17",6,256.844444444444,235.248010973936
"poly17","Atrichoblast-m1","#FFFFFF","poly17",7,256.789300411523,235.177229080932
"poly17","Atrichoblast-m1","#FFFFFF","poly17",8,256.640329218107,235.111385459533
"poly17","Atrichoblast-m1","#FFFFFF","poly17",9,256.422222222222,235.070233196159
"poly17","Atrichoblast-m1","#FFFFFF","poly17",10,256.159670781893,235.073525377229
"poly17","Atrichoblast-m1","#FFFFFF","poly17",11,255.877366255144,235.141015089163
"poly17","Atrichoblast-m1","#FFFFFF","poly17",12,255.6,235.292455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",13,255.6,235.292455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",14,255.365294924554,235.494924554184
"poly17","Atrichoblast-m1","#FFFFFF","poly17",15,255.1890260631,235.764060356652
"poly17","Atrichoblast-m1","#FFFFFF","poly17",16,255.062962962963,236.092455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",17,254.978875171468,236.472702331961
"poly17","Atrichoblast-m1","#FFFFFF","poly17",18,254.92853223594,236.897393689986
"poly17","Atrichoblast-m1","#FFFFFF","poly17",19,254.903703703704,237.359122085048
"poly17","Atrichoblast-m1","#FFFFFF","poly17",20,254.896159122085,237.850480109739
"poly17","Atrichoblast-m1","#FFFFFF","poly17",21,254.897668038409,238.364060356653
"poly17","Atrichoblast-m1","#FFFFFF","poly17",22,254.9,238.892455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",23,254.9,238.892455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",24,254.934430727023,239.391083676269
"poly17","Atrichoblast-m1","#FFFFFF","poly17",25,254.975445816187,239.881481481481
"poly17","Atrichoblast-m1","#FFFFFF","poly17",26,255.02962962963,240.355418381344
"poly17","Atrichoblast-m1","#FFFFFF","poly17",27,255.103566529492,240.804663923182
"poly17","Atrichoblast-m1","#FFFFFF","poly17",28,255.203840877915,241.220987654321
"poly17","Atrichoblast-m1","#FFFFFF","poly17",29,255.337037037037,241.596159122085
"poly17","Atrichoblast-m1","#FFFFFF","poly17",30,255.509739368999,241.921947873799
"poly17","Atrichoblast-m1","#FFFFFF","poly17",31,255.72853223594,242.19012345679
"poly17","Atrichoblast-m1","#FFFFFF","poly17",32,256,242.392455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",33,256,242.392455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",34,256.236351165981,242.497530864197
"poly17","Atrichoblast-m1","#FFFFFF","poly17",35,256.475994513032,242.551577503429
"poly17","Atrichoblast-m1","#FFFFFF","poly17",36,256.714814814815,242.562825788751
"poly17","Atrichoblast-m1","#FFFFFF","poly17",37,256.948696844993,242.539506172839
"poly17","Atrichoblast-m1","#FFFFFF","poly17",38,257.173525377229,242.489849108367
"poly17","Atrichoblast-m1","#FFFFFF","poly17",39,257.385185185185,242.422085048011
"poly17","Atrichoblast-m1","#FFFFFF","poly17",40,257.579561042524,242.344444444444
"poly17","Atrichoblast-m1","#FFFFFF","poly17",41,257.752537722908,242.265157750343
"poly17","Atrichoblast-m1","#FFFFFF","poly17",42,257.9,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",43,257.9,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",44,259.636762688615,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",45,261.379286694101,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",46,263.125925925926,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",47,264.875034293553,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",48,266.624965706447,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",49,268.374074074074,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",50,270.120713305898,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",51,271.863237311385,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",52,273.6,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",53,273.6,242.192455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",54,274.035939643347,242.440054869684
"poly17","Atrichoblast-m1","#FFFFFF","poly17",55,274.472702331962,242.64732510288
"poly17","Atrichoblast-m1","#FFFFFF","poly17",56,274.903703703704,242.810973936899
"poly17","Atrichoblast-m1","#FFFFFF","poly17",57,275.322359396433,242.927709190672
"poly17","Atrichoblast-m1","#FFFFFF","poly17",58,275.722085048011,242.994238683127
"poly17","Atrichoblast-m1","#FFFFFF","poly17",59,276.096296296296,243.007270233196
"poly17","Atrichoblast-m1","#FFFFFF","poly17",60,276.438408779149,242.963511659808
"poly17","Atrichoblast-m1","#FFFFFF","poly17",61,276.741838134431,242.859670781893
"poly17","Atrichoblast-m1","#FFFFFF","poly17",62,277,242.692455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",63,277,242.692455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",64,277.302743484225,242.340192043895
"poly17","Atrichoblast-m1","#FFFFFF","poly17",65,277.488614540466,241.896570644718
"poly17","Atrichoblast-m1","#FFFFFF","poly17",66,277.574074074074,241.38134430727
"poly17","Atrichoblast-m1","#FFFFFF","poly17",67,277.575582990398,240.814266117969
"poly17","Atrichoblast-m1","#FFFFFF","poly17",68,277.509602194787,240.215089163237
"poly17","Atrichoblast-m1","#FFFFFF","poly17",69,277.392592592593,239.603566529492
"poly17","Atrichoblast-m1","#FFFFFF","poly17",70,277.241015089163,238.999451303155
"poly17","Atrichoblast-m1","#FFFFFF","poly17",71,277.071330589849,238.422496570644
"poly17","Atrichoblast-m1","#FFFFFF","poly17",72,276.9,237.892455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",73,276.9,237.892455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",74,276.788614540466,237.526200274348
"poly17","Atrichoblast-m1","#FFFFFF","poly17",75,276.653360768176,237.110562414266
"poly17","Atrichoblast-m1","#FFFFFF","poly17",76,276.492592592593,236.670233196159
"poly17","Atrichoblast-m1","#FFFFFF","poly17",77,276.304663923182,236.229903978052
"poly17","Atrichoblast-m1","#FFFFFF","poly17",78,276.08792866941,235.814266117969
"poly17","Atrichoblast-m1","#FFFFFF","poly17",79,275.840740740741,235.448010973937
"poly17","Atrichoblast-m1","#FFFFFF","poly17",80,275.561454046639,235.155829903978
"poly17","Atrichoblast-m1","#FFFFFF","poly17",81,275.248422496571,234.962414266118
"poly17","Atrichoblast-m1","#FFFFFF","poly17",82,274.9,234.892455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",83,274.9,234.892455418381
"poly17","Atrichoblast-m1","#FFFFFF","poly17",84,274.731275720164,234.850205761317
"poly17","Atrichoblast-m1","#FFFFFF","poly17",85,274.550205761317,234.850754458162
"poly17","Atrichoblast-m1","#FFFFFF","poly17",86,274.344444444444,234.885048010974
"poly17","Atrichoblast-m1","#FFFFFF","poly17",87,274.101646090535,234.94403292181
"poly17","Atrichoblast-m1","#FFFFFF","poly17",88,273.809465020576,235.018655692729
"poly17","Atrichoblast-m1","#FFFFFF","poly17",89,273.455555555556,235.099862825788
"poly17","Atrichoblast-m1","#FFFFFF","poly17",90,273.027572016461,235.178600823045
"poly17","Atrichoblast-m1","#FFFFFF","poly17",91,272.51316872428,235.245816186557
"poly17","Atrichoblast-m1","#FFFFFF","poly17",92,271.9,235.292455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",1,271.4,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",2,271.4,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",3,269.903429355281,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",4,268.412620027435,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",5,266.925925925926,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",6,265.441700960219,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",7,263.958299039781,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",8,262.474074074074,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",9,260.987379972565,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",10,259.496570644719,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",11,258,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",12,258,242.092455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",13,257.699862825789,242.125788751714
"poly18","Atrichoblast-m1","#FFFFFF","poly18",14,257.39890260631,242.159122085048
"poly18","Atrichoblast-m1","#FFFFFF","poly18",15,257.096296296296,242.192455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",16,256.79122085048,242.225788751714
"poly18","Atrichoblast-m1","#FFFFFF","poly18",17,256.482853223594,242.259122085048
"poly18","Atrichoblast-m1","#FFFFFF","poly18",18,256.17037037037,242.292455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",19,255.852949245542,242.325788751714
"poly18","Atrichoblast-m1","#FFFFFF","poly18",20,255.529766803841,242.359122085048
"poly18","Atrichoblast-m1","#FFFFFF","poly18",21,255.2,242.392455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",22,255.2,242.392455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",23,255.137037037037,242.636899862826
"poly18","Atrichoblast-m1","#FFFFFF","poly18",24,255.081481481481,242.903566529492
"poly18","Atrichoblast-m1","#FFFFFF","poly18",25,255.033333333333,243.192455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",26,254.992592592593,243.503566529492
"poly18","Atrichoblast-m1","#FFFFFF","poly18",27,254.959259259259,243.836899862825
"poly18","Atrichoblast-m1","#FFFFFF","poly18",28,254.933333333333,244.192455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",29,254.914814814815,244.570233196159
"poly18","Atrichoblast-m1","#FFFFFF","poly18",30,254.903703703704,244.970233196159
"poly18","Atrichoblast-m1","#FFFFFF","poly18",31,254.9,245.392455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",32,254.9,245.392455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",33,254.931001371742,245.854458161865
"poly18","Atrichoblast-m1","#FFFFFF","poly18",34,254.962825788752,246.30329218107
"poly18","Atrichoblast-m1","#FFFFFF","poly18",35,255.003703703704,246.733196159122
"poly18","Atrichoblast-m1","#FFFFFF","poly18",36,255.061865569273,247.138408779149
"poly18","Atrichoblast-m1","#FFFFFF","poly18",37,255.145541838134,247.51316872428
"poly18","Atrichoblast-m1","#FFFFFF","poly18",38,255.262962962963,247.85171467764
"poly18","Atrichoblast-m1","#FFFFFF","poly18",39,255.422359396433,248.148285322359
"poly18","Atrichoblast-m1","#FFFFFF","poly18",40,255.631961591221,248.397119341563
"poly18","Atrichoblast-m1","#FFFFFF","poly18",41,255.9,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",42,255.9,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",43,256.139780521262,248.70438957476
"poly18","Atrichoblast-m1","#FFFFFF","poly18",44,256.388614540466,248.776817558299
"poly18","Atrichoblast-m1","#FFFFFF","poly18",45,256.640740740741,248.814677640603
"poly18","Atrichoblast-m1","#FFFFFF","poly18",46,256.890397805213,248.822908093278
"poly18","Atrichoblast-m1","#FFFFFF","poly18",47,257.13182441701,248.806447187928
"poly18","Atrichoblast-m1","#FFFFFF","poly18",48,257.359259259259,248.770233196159
"poly18","Atrichoblast-m1","#FFFFFF","poly18",49,257.566941015089,248.719204389575
"poly18","Atrichoblast-m1","#FFFFFF","poly18",50,257.749108367627,248.65829903978
"poly18","Atrichoblast-m1","#FFFFFF","poly18",51,257.9,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",52,257.9,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",53,259.703429355281,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",54,261.512620027435,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",55,263.325925925926,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",56,265.141700960219,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",57,266.95829903978,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",58,268.774074074074,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",59,270.587379972565,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",60,272.396570644719,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",61,274.2,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",62,274.2,248.592455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",63,274.335802469136,248.535390946502
"poly18","Atrichoblast-m1","#FFFFFF","poly18",64,274.59012345679,248.424828532236
"poly18","Atrichoblast-m1","#FFFFFF","poly18",65,274.933333333333,248.25171467764
"poly18","Atrichoblast-m1","#FFFFFF","poly18",66,275.335802469136,248.006995884773
"poly18","Atrichoblast-m1","#FFFFFF","poly18",67,275.767901234568,247.681618655692
"poly18","Atrichoblast-m1","#FFFFFF","poly18",68,276.2,247.266529492455
"poly18","Atrichoblast-m1","#FFFFFF","poly18",69,276.602469135802,246.752674897119
"poly18","Atrichoblast-m1","#FFFFFF","poly18",70,276.945679012346,246.131001371742
"poly18","Atrichoblast-m1","#FFFFFF","poly18",71,277.2,245.392455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",72,277.2,245.392455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",73,277.397942386831,244.642386831275
"poly18","Atrichoblast-m1","#FFFFFF","poly18",74,277.531687242798,243.932647462277
"poly18","Atrichoblast-m1","#FFFFFF","poly18",75,277.611111111111,243.273936899862
"poly18","Atrichoblast-m1","#FFFFFF","poly18",76,277.646090534979,242.67695473251
"poly18","Atrichoblast-m1","#FFFFFF","poly18",77,277.646502057613,242.152400548696
"poly18","Atrichoblast-m1","#FFFFFF","poly18",78,277.622222222222,241.7109739369
"poly18","Atrichoblast-m1","#FFFFFF","poly18",79,277.583127572016,241.363374485596
"poly18","Atrichoblast-m1","#FFFFFF","poly18",80,277.539094650206,241.120301783264
"poly18","Atrichoblast-m1","#FFFFFF","poly18",81,277.5,240.992455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",82,277.5,240.992455418381
"poly18","Atrichoblast-m1","#FFFFFF","poly18",83,276.925377229081,241.096021947874
"poly18","Atrichoblast-m1","#FFFFFF","poly18",84,276.280795610425,241.206172839506
"poly18","Atrichoblast-m1","#FFFFFF","poly18",85,275.585185185185,241.322085048011
"poly18","Atrichoblast-m1","#FFFFFF","poly18",86,274.857475994513,241.44293552812
"poly18","Atrichoblast-m1","#FFFFFF","poly18",87,274.116598079561,241.567901234568
"poly18","Atrichoblast-m1","#FFFFFF","poly18",88,273.381481481481,241.696159122085
"poly18","Atrichoblast-m1","#FFFFFF","poly18",89,272.671056241427,241.826886145404
"poly18","Atrichoblast-m1","#FFFFFF","poly18",90,272.004252400549,241.959259259259
"poly18","Atrichoblast-m1","#FFFFFF","poly18",91,271.4,242.092455418381
"poly19","Atrichoblast-m2","#DBD3D2","poly19",1,272.6,247.792455418381
"poly19","Atrichoblast-m2","#DBD3D2","poly19",2,272.6,247.792455418381
"poly19","Atrichoblast-m2","#DBD3D2","poly19",3,271.392866941015,247.878189300411
"poly19","Atrichoblast-m2","#DBD3D2","poly19",4,270.239231824417,247.937585733882
"poly19","Atrichoblast-m2","#DBD3D2","poly19",5,269.140740740741,247.973936899862
"poly19","Atrichoblast-m2","#DBD3D2","poly19",6,268.099039780521,247.990534979424
